date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:37:14	20515/20515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:14%20GMT	https://premiumlayers.com/html/vcard2/images/img-11.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/img-11.jpg	(from https://premiumlayers.com/html/vcard2/portfolio.html)
10:37:16	20298/20298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:14%20GMT	https://premiumlayers.com/html/vcard2/images/img-10.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/img-10.jpg	(from https://premiumlayers.com/html/vcard2/portfolio.html)
10:37:17	25325/25325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:16%20GMT	https://premiumlayers.com/html/vcard2/images/img-12.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/img-12.jpg	(from https://premiumlayers.com/html/vcard2/portfolio.html)
10:37:23	23823/23823	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Nov%202016%2001:06:08%20GMT	https://premiumlayers.com/html/vcard2/images/blog-avatar-1.png	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/blog-avatar-1.png	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:24	14199/14199	---M--	200	added ('OK')	text/html	date:Thu,%2010%20Nov%202016%2001:05:24%20GMT	https://premiumlayers.com/html/vcard2/blog-single.html	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/blog-single.html	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:28	36108/36108	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:12%20GMT	https://premiumlayers.com/html/vcard2/images/blog-img-2.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/blog-img-2.jpg	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:28	28480/28480	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Nov%202016%2001:06:10%20GMT	https://premiumlayers.com/html/vcard2/images/blog-avatar-2.png	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/blog-avatar-2.png	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:29	98992/98992	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:10%20GMT	https://premiumlayers.com/html/vcard2/images/blog-img-1.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/blog-img-1.jpg	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:35	47804/47804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:12%20GMT	https://premiumlayers.com/html/vcard2/images/blog-img-3.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/blog-img-3.jpg	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:36	17463/17463	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Nov%202016%2001:06:10%20GMT	https://premiumlayers.com/html/vcard2/images/blog-avatar-3.png	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/blog-avatar-3.png	(from https://premiumlayers.com/html/vcard2/blog.html)
10:37:39	2829/2829	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:06%20GMT	https://premiumlayers.com/html/vcard2/images/b-avatar-1.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/b-avatar-1.jpg	(from https://premiumlayers.com/html/vcard2/blog-single.html)
10:37:40	3554/3554	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:08%20GMT	https://premiumlayers.com/html/vcard2/images/b-avatar-2.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/b-avatar-2.jpg	(from https://premiumlayers.com/html/vcard2/blog-single.html)
10:37:40	4362/4362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:08%20GMT	https://premiumlayers.com/html/vcard2/images/b-avatar-3.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/b-avatar-3.jpg	(from https://premiumlayers.com/html/vcard2/blog-single.html)
10:37:46	139396/139396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:06:16%20GMT	https://premiumlayers.com/html/vcard2/images/img-13.jpg	C:/My%20Web%20Sites/CV_Web/premiumlayers.com/html/vcard2/images/img-13.jpg	(from https://premiumlayers.com/html/vcard2/portfolio-detail.html)
